image_url,image_location,image_calendar,image_copyright
https://bing.ioliu.cn/photo/WickerVillage_ZH-CN7840880999?force=download,"欧洲, 西班牙, 昆卡",2016-09-25,昆卡附近的藤条园圃，西班牙 (© David Santiago Garcia/Aurora Photos)
https://bing.ioliu.cn/photo/BrownHares_ZH-CN6625339934?force=download,欧洲,2016-09-24,高高草丛里的棕色欧洲野兔  (© Jackie Bale/Getty Images)
https://bing.ioliu.cn/photo/GreatSandDunes_ZH-CN9339214708?force=download,"北美洲, 美国, 大沙丘国家公园",2016-09-23,大沙丘国家公园，美国科罗拉多州 (© Ian Shive/Tandem Stills + Motion)
https://bing.ioliu.cn/photo/HarvestedRice_ZH-CN13176366387?force=download,"亚洲, 中国, 桂林市",2016-09-22,今日秋分大丰收的稻草束，广西龙胜各族自治县 (© Federico Ravassard/500px)
https://bing.ioliu.cn/photo/CheshireAutumn_ZH-CN9485229632?force=download,"欧洲, 英国, 柴郡",2016-09-21,柴郡的秋色，英国  (© 2015 Light and Time Productions/Nimia)
https://bing.ioliu.cn/photo/LadakhIndia_ZH-CN9406594317?force=download,"亚洲, 印度, 拉达克",2016-09-20,拉达克，印度 (© Nutthavood Punpeng/500px)
https://bing.ioliu.cn/photo/Castelmezzano_ZH-CN12653760581?force=download,"欧洲, 意大利, 波坦察省",2016-09-19,卡斯泰尔梅扎诺小镇，意大利 (© Federico Ravassard/500px)
https://bing.ioliu.cn/photo/SofiaBulgaria_ZH-CN11033924029?force=download,"欧洲, 保加利亚, 索菲亚",2016-09-18,雾气氤氲的索菲亚，保加利亚 (© Ivan Dimitrov/Solent News/REX/Shutterstock)
https://bing.ioliu.cn/photo/OktoberfestRide_ZH-CN11055319166?force=download,"欧洲, 德国, 慕尼黑",2016-09-17,慕尼黑啤酒节的游乐设施，慕尼黑，德国 (© Wolfilser/Shutterstock)
https://bing.ioliu.cn/photo/WebbChapelParkPavilion_ZH-CN11684993453?force=download,"北美洲, 美国, 达拉斯",2016-09-16,Webb教堂公园里一个建筑的室内吊顶，达拉斯，德克萨斯州 (© ARCHPHOTO/Gallery Stock)
https://bing.ioliu.cn/photo/MoonCakeMold_ZH-CN11119629461?force=download,地球,2016-09-15,今日中秋各式各样的月饼模具，浙江 (© greenlin/Moment Open/Getty)
https://bing.ioliu.cn/photo/UmpquaLichen_ZH-CN10130045538?force=download,"北美洲, 美国, 俄勒冈州",2016-09-14,在乌姆普夸国家森林的柱状玄武岩石材，美国俄勒冈州 (© Jaynes Gallery/Danita Delimont)
https://bing.ioliu.cn/photo/Meteora_ZH-CN6763889417?force=download,"欧洲, 希腊, 色萨利大区",2016-09-13,米特奥拉的Roussanou修道院 ，希腊 (© Stian Rekdal/Nimia)
https://bing.ioliu.cn/photo/RedSeaWhip_ZH-CN9478576547?force=download,"大洋洲, 巴布亚新几内亚, 新不列颠岛",2016-09-12,金贝湾的一群剃刀鱼略过红色海鞭的枝杈，新不列颠岛，巴布亚新几内亚 (© David Doubilet/Getty Images)
https://bing.ioliu.cn/photo/LakeSuperior_ZH-CN8092503607?force=download,"北美洲, 加拿大, 桑德贝市",2016-09-11,苏必利尔湖的岩石小岛鸟瞰图，桑德贝市，加拿大安大略省 (© Rolf Hicker/Getty Images)
https://bing.ioliu.cn/photo/YonneRiver_ZH-CN12864189829?force=download,"欧洲, 法国, 勃艮第",2016-09-10,桑斯附近的约纳河，约纳部，勃艮第 (© Florentin Gagoum/500px)
https://bing.ioliu.cn/photo/ScotsPine_ZH-CN12887650002?force=download,"欧洲, 挪威, 松恩-菲尤拉讷",2016-09-09,苏拉群岛上的苏格兰松树，松恩-菲尤拉讷，挪威 (© Orsolya Haarberg/Minden Pictures)
https://bing.ioliu.cn/photo/Stadsbiblioteket_ZH-CN6055045711?force=download,"欧洲, 瑞典, 斯德哥尔摩",2016-09-08,斯德哥尔摩公共图书馆，瑞典斯德哥尔摩 (© Gallery Stock)
https://bing.ioliu.cn/photo/Dongjiang_ZH-CN10434068279?force=download,"亚洲, 中国, 东江",2016-09-07,今日白露东江上的一叶扁舟，广东省 (© Li Feng/500px)
https://bing.ioliu.cn/photo/PhnomKulenNP_ZH-CN10975081651?force=download,"亚洲, 柬埔寨, 荔枝山国家公园",2016-09-06,荔枝山国家公园的瀑布，柬埔寨 (© f9photos/Shutterstock)
https://bing.ioliu.cn/photo/UrbanPainters_ZH-CN8992212566?force=download,地球,2016-09-05,一名粉刷工人换上了件新外套 (© Ognian Medarov/500px)
https://bing.ioliu.cn/photo/PortageValley_ZH-CN9734172700?force=download,"北美洲, 美国, 楚加奇国家森林",2016-09-04,楚加奇国家森林的波蒂奇湖，阿拉斯加州 (© Ron Niebrugge/Alamy)
https://bing.ioliu.cn/photo/MoscowSkyline_ZH-CN10266976296?force=download,"欧洲, 俄罗斯, 莫斯科",2016-09-03,莫斯科国际商务中心，俄罗斯 (© Nikolay Rykov/Getty Images)
https://bing.ioliu.cn/photo/SnowdoniaAlgae_ZH-CN15321911268?force=download,"欧洲, 英国, 斯诺多尼亚国家公园",2016-09-02,斯诺多尼亚国家公园的Afon Ogwen河，英国威尔士 (© Graham Eaton/Minden Pictures)
https://bing.ioliu.cn/photo/SalteeGannets_ZH-CN12304087974?force=download,"欧洲, 爱尔兰, 萨尔蒂群岛",2016-09-01,萨尔蒂群岛上的憨鲣鸟，爱尔兰 (© Bart Breet/Minden Pictures)
https://bing.ioliu.cn/photo/BonifacioCliffs_ZH-CN10939302737?force=download,"欧洲, 法国, 科西嘉岛",2016-08-31,科西嘉岛上的博尼法乔小城，法国 (© BIOSPHOTO/Alamy)
https://bing.ioliu.cn/photo/CircularIncaTerraces_ZH-CN12305945804?force=download,"南美洲, 秘鲁, 库斯科",2016-08-30,马拉什附近的莫雷印加遗址，秘鲁 (© Panoramic Images/Getty Images)
https://bing.ioliu.cn/photo/BurchellsZebra_ZH-CN15870118056?force=download,"非洲, 博茨瓦纳, 马卡迪卡迪盐沼",2016-08-29,穿越马卡迪卡迪盐沼的斑马，博茨瓦纳  (© Richard Du Toit/Minden Pictures)
https://bing.ioliu.cn/photo/TreeRiverNunavut_ZH-CN10909820346?force=download,"北美洲, 加拿大, 基蒂克美奧特地区",2016-08-28,基蒂克美奥特地区的树河上的捕鱼小屋，加拿大努纳武特省 (© Jason Pineau/Getty Images)
https://bing.ioliu.cn/photo/TuscanSheep_ZH-CN8090211315?force=download,"欧洲, 意大利, 托斯卡纳",2016-08-27,托斯卡纳一群牧羊，意大利 (© 500px/Aurora Photos)
https://bing.ioliu.cn/photo/Markthal_ZH-CN11336253538?force=download,"欧洲, 荷兰, 鹿特丹",2016-08-26,鹿特丹大型拱廊市场，荷兰  (© Tetra Images/Offset)
https://bing.ioliu.cn/photo/PinnaclesNP_ZH-CN9665317661?force=download,"北美洲, 美国, 尖塔国家公园",2016-08-25,尖塔国家公园里的火山斜坡，美国加利福尼亚州 (© Don Smith/Getty Images)
https://bing.ioliu.cn/photo/TempleofJupiter_ZH-CN12720734647?force=download,"欧洲, 意大利, 那不勒斯",2016-08-24,朱庇特神庙和来自庞贝古城的维苏威火山，意大利 (© Design Pics Inc/REX/Shutterstock)
https://bing.ioliu.cn/photo/Tibetlandform_ZH-CN11243492345?force=download,"亚洲, 中国, 阿里地区",2016-08-23,今日处暑西藏风化地貌 (© aaaaimages/Moment/Getty Images)
https://bing.ioliu.cn/photo/NazcaLines_ZH-CN10481196093?force=download,"南美洲, 秘鲁, 纳斯卡沙漠",2016-08-22,纳斯卡线“绘制”的鸮人 ，秘鲁 (© Laura Fafone/Getty Images)
https://bing.ioliu.cn/photo/SugarLoafTramVideo_ZH-CN8730080670?force=download,"南美洲, 巴西, 里约热内卢",2016-08-21,从甜面包山眺望里约热内卢，巴西 (© Juan Carlos Ruiz/500px)
https://bing.ioliu.cn/photo/LasTeresitasBeach_ZH-CN13683812698?force=download,"欧洲, 西班牙, 圣克鲁斯-德特内里费市",2016-08-20,圣安德烈斯的特雷西塔海滩，加那利群岛的特内里费岛，西班牙 (© Cornelia Doerr/age fotostock)
https://bing.ioliu.cn/photo/KingFisherPhoto_ZH-CN11985479914?force=download,地球,2016-08-19,普通翠鸟在相机镜头上短憩 (© Sijanto/Getty Images)
https://bing.ioliu.cn/photo/DryTortugas_ZH-CN9392694652?force=download,"美国, 干龟岛海龟国家公园",2016-08-18,干龟岛海龟国家公园的杰斐逊堡，佛罗里达州 (© Miami2you/Shutterstock)
https://bing.ioliu.cn/photo/HatsuhinodeOarai_ZH-CN9858647947?force=download,地球,2016-08-17,今日鬼节从薄雾飘渺的富士山山中湖的第八站台看日出，日本 (© Jeff Matsuya/Getty Images)
https://bing.ioliu.cn/photo/MariaLenkDive_ZH-CN10833846465?force=download,"南美洲, 巴西, 里约热内卢",2016-08-16,玛丽亚·莲克水上运动中心，巴西里约热内卢 (© Buda Mendes/Getty Images)
https://bing.ioliu.cn/photo/BilberryLynx_ZH-CN9292650644?force=download,地球,2016-08-15,一只欧亚猞猁，捷克共和国舒马瓦国家公园 (© Niall Benvie/Minden Pictures)
https://bing.ioliu.cn/photo/KerichoTea_ZH-CN7126476900?force=download,"肯尼亚, 凯里乔",2016-08-14,凯里乔县的茶叶种植园，肯尼亚 (© Yann Arthus-Bertrand/Getty Images)
https://bing.ioliu.cn/photo/MahoBayPalms_ZH-CN10739743006?force=download,地球,2016-08-13,Maho 湾的棕榈树，维尔京群岛国家公园 (© Shutterstock)
https://bing.ioliu.cn/photo/AddoElephants_ZH-CN13744097225?force=download,"南非, 阿多大象国家公园",2016-08-12,阿多大象国家公园里的大象，南非 (© Johan Swanepoel/Alamy)
https://bing.ioliu.cn/photo/ChicagoHarborLH_ZH-CN9974330969?force=download,"美国, 芝加哥",2016-08-11,在密歇根湖上的芝加哥港灯塔 (© Tim Klein/Gallery Stock)
https://bing.ioliu.cn/photo/LouisianaPurchaseExposition_ZH-CN11859050927?force=download,"美国, 圣路易斯市",2016-08-10,1904年圣路易斯世博会上，史密森尼博物馆巡回展 (© Bygone Collection/Alamy)
https://bing.ioliu.cn/photo/WhiteSwan_ZH-CN12970644283?force=download,"中国, 内蒙古",2016-08-09,今日七夕内蒙古阿尔山国家森林公园的一对天鹅 (© Blue Jean Images/Getty Images)
https://bing.ioliu.cn/photo/MarSaba_ZH-CN12470933866?force=download,"以色列, 耶路撒冷",2016-08-08,从马萨巴修道院俯瞰汲沦谷，以色列耶路撒冷 (© Roman Pesarenko/500px)
https://bing.ioliu.cn/photo/Shaiqiu_ZH-CN11319335057?force=download,"中国, 婺源县",2016-08-07,篁岭家家户户正在晒辣椒和菊花，江西婺源 (© Xinhua/REX Shutterstock)
https://bing.ioliu.cn/photo/SachsischeSchweiz_ZH-CN10640382929?force=download,"德国, 撒克逊瑞士国家公园",2016-08-06,撒克逊瑞士国家公园，德国 (© Andreas Vogel/500px)
https://bing.ioliu.cn/photo/MaracanaFireworks_ZH-CN9834580695?force=download,"巴西, 里约热内卢",2016-08-05,马拉卡纳体育场上空绽放的礼花，巴西里约热内卢 (© Buda Mendes/Getty Images)
https://bing.ioliu.cn/photo/WildGardens_ZH-CN12707941302?force=download,"美国, 缅因州",2016-08-04,阿卡迪亚国家公园里的 Jesup小径，美国缅因州 (© Pat &amp; Chuck Blackley/Alamy)
https://bing.ioliu.cn/photo/SunsetDartmoor_ZH-CN8298298012?force=download,"英国, 德文郡",2016-08-03,达特穆尔国家公园里的夕阳，英格兰德文郡 (© Jonathan Scott/Nimia)
https://bing.ioliu.cn/photo/HarbinOperaHouse_ZH-CN10126072780?force=download,"中国, 哈尔滨",2016-08-02,哈尔滨歌剧院场馆 (© Hufton and Crow/VIEW Pictures Ltd/Alamy)
https://bing.ioliu.cn/photo/GFLions_ZH-CN10964337001?force=download,"肯尼亚, 马赛马拉国家保护区",2016-08-01,马赛马拉国家保护区里的非洲狮，肯尼亚 (© Daniel J Cox/Getty Images)
https://bing.ioliu.cn/photo/KohPanyi_ZH-CN12194565147?force=download,"泰国, 攀牙湾",2016-07-31,Ko Panyi 村，泰国攀牙湾 (© Yann Arthus-Bertrand/Getty Images)
https://bing.ioliu.cn/photo/CoraciasGarrulus_ZH-CN8070892801?force=download,地球,2016-07-30,一只得意洋洋的蓝胸佛法僧，保加利亚 (© Marion Vollborn/Minden Pictures)
https://bing.ioliu.cn/photo/RoyaleNP_ZH-CN7784462387?force=download,"美国, 密歇根州",2016-07-29,罗亚尔岛国家公园的一匹西方麋鹿，美国密歇根州 (© Jim Brandenburg/Minden Pictures)
https://bing.ioliu.cn/photo/Castelluccio_ZH-CN13949453635?force=download,"意大利, 佩鲁贾",2016-07-28,卡斯特鲁奇奥小镇，位于蒙蒂锡比利尼国家公园，意大利 (© Brian Jannsen/Alamy)
https://bing.ioliu.cn/photo/Coot_ZH-CN9795916145?force=download,地球,2016-07-27,单腿站立的白骨顶鸡 ，英国德比郡 (© Andrew Parkinson/Minden Pictures)
https://bing.ioliu.cn/photo/TowerBridgeVideo_ZH-CN9340207782?force=download,"英国, 伦敦",2016-07-26,伦敦塔桥 (© Mapics/Getty Images)
https://bing.ioliu.cn/photo/BadlandsHeadlights_ZH-CN11986873693?force=download,"美国, 恶土国家公园",2016-07-25,疾驶穿梭在恶土国家公园的车灯光线，南达科他州 (© Adam Hester/Getty Images)
https://bing.ioliu.cn/photo/ZanzibarRedColobus_ZH-CN11792109900?force=download,"坦桑尼亚, 桑给巴尔岛",2016-07-24,桑给巴尔红疣猴，坦桑尼亚 (© Thomas Marent/Minden Pictures)
https://bing.ioliu.cn/photo/BluePondJapan_ZH-CN9068810300?force=download,"日本, 美瑛町",2016-07-23,日本北海道的美瑛蓝池 (© JTB Photo/UIG/Getty Images)
https://bing.ioliu.cn/photo/Bittermelon_ZH-CN13629728807?force=download,地球,2016-07-22,今日大暑苦瓜 (© konmesa/Shutterstock)
https://bing.ioliu.cn/photo/HubeiSinkhole_ZH-CN8831229647?force=download,"中国, 恩施土家族苗族自治州",2016-07-21,湖北省宣恩县的天坑 (© Xinhua News Agency/REX/Shutterstock)
https://bing.ioliu.cn/photo/BloodMoonVideo_ZH-CN9099765312?force=download,地球,2016-07-20,月全食 (© Christopher Collins/Alamy)
https://bing.ioliu.cn/photo/NeonMuseum_ZH-CN8131993872?force=download,"美国, 拉斯维加斯",2016-07-19,拉斯维加斯的霓虹博物馆，美国内华达州 (© Kerrick James/Getty Images)
https://bing.ioliu.cn/photo/DiamondHead_ZH-CN8551687099?force=download,"美国, 夏威夷",2016-07-18,钻石头山鸟瞰图，瓦胡岛，夏威夷  (© Biederbick &amp; Rumpf/Offset)
https://bing.ioliu.cn/photo/MuizenbergSA_ZH-CN9407386955?force=download,"南非, 开普敦",2016-07-17,在梅森堡的海滩小屋，南非 (© Getty Images)
https://bing.ioliu.cn/photo/ValleyofYzer_ZH-CN8001552912?force=download,"比利时, 西弗兰德",2016-07-16,西弗兰德的Yser 河，比利时 (© Wouter Pattyn/Minden Pictures)
https://bing.ioliu.cn/photo/KenaiFjordsHumpback_ZH-CN10219728807?force=download,"美国, 基奈峡湾国家公园",2016-07-15,一头一跃而起的驼背鲸，阿拉斯加的基奈峡湾国家公园 (© Ron Niebrugge/Alamy)
https://bing.ioliu.cn/photo/WatchmanPeak_ZH-CN11491247109?force=download,"美国, 火山口湖国家公园",2016-07-14,火山口湖国家公园的守望峰，美国俄勒冈州 (© Dennis Frates/Alamy)
https://bing.ioliu.cn/photo/BangkokNightMarket_ZH-CN11275629598?force=download,"泰国, 曼谷",2016-07-13,拉差达的火车夜市，泰国曼谷  (© FUN FUN PHOTO/Shutterstock)
https://bing.ioliu.cn/photo/CathedralCove_ZH-CN11007944088?force=download,"新西兰, 教堂湾",2016-07-12,被侵蚀的海岩，北岛的教堂湾，新西兰 (© crbellette/Shutterstock)
https://bing.ioliu.cn/photo/ISSLondon_ZH-CN10573587286?force=download,"英国, 伦敦",2016-07-11,从国际太空站航拍的伦敦和其周围的街景 (© NASA)
https://bing.ioliu.cn/photo/MochoPuma_ZH-CN14722409029?force=download,地球,2016-07-10,百内国家公园里的一只美洲狮，智利 (© Benjamin Lowy/Getty Images)
https://bing.ioliu.cn/photo/OsterseenAerial_ZH-CN9999822646?force=download,"德国, 巴伐利亚州",2016-07-09,上巴伐利亚的Osterseen水域，德国 (© Florian Werner/Alamy)
https://bing.ioliu.cn/photo/HurricaneRidgeTiger_ZH-CN11087235010?force=download,"美国, 奥林匹克国家公园",2016-07-08,飓风岭山脊上的哥伦比亚百合，美国华盛顿州奥林匹克国家公园 (© Dennis Frates/Alamy)
https://bing.ioliu.cn/photo/TerracesSunrise_ZH-CN11993554223?force=download,地球,2016-07-07,今日小暑火烧云下的元阳梯田 (© Jon Bratt/Getty Images)
https://bing.ioliu.cn/photo/ReichstagDome_ZH-CN9358724121?force=download,"德国, 柏林",2016-07-06,德国柏林国会大厦 (© Holger Mette/Shutterstock)
https://bing.ioliu.cn/photo/QuaiBranlyMuseum_ZH-CN10941225231?force=download,"法国, 巴黎",2016-07-05,凯布朗利博物馆的外墙，法国巴黎 (© Trevor Hunt/Getty Images)
https://bing.ioliu.cn/photo/KientzheimVineyards_ZH-CN9908740039?force=download,"法国, 上莱茵",2016-07-04,基安特赞小镇上的葡萄园，上莱茵，阿尔萨斯，法国 (© Don White/Alamy)
https://bing.ioliu.cn/photo/SchonbrunnPalace_ZH-CN11907034371?force=download,"奥地利, 维也纳",2016-07-03,从罗马海神喷泉窥视美泉宫，维也纳，奥地利 (© Marco Romani/Getty Images)
https://bing.ioliu.cn/photo/BathurstBay_ZH-CN15704350271?force=download,"加拿大, 拜洛特岛",2016-07-02,拜洛特岛的沿海水域，努纳武特，加拿大 (© Andrew Peacock/Offset)
https://bing.ioliu.cn/photo/DiaDosNamorados_ZH-CN10966266512?force=download,地球,2016-07-01,穴居猫头鹰幼崽 (© Mark Bridger/Shutterstock/Offset)
https://bing.ioliu.cn/photo/DwarfFlyingSquirrel_ZH-CN11085553814?force=download,地球,2016-06-30,日本，利尻礼文佐吕别国立公园，日本小鼯鼠 (© HTB/NHK Video Bank Creative/Getty Images)
https://bing.ioliu.cn/photo/KansasCropCircles_ZH-CN9416992875?force=download,"美国, 堪萨斯州",2016-06-29,"美国，在堪萨斯州西南部的时针式灌溉区 (© NASA/GSFC/METI/ERSDAC/JAROS, and U.S./Japan ASTER Science Team)"
https://bing.ioliu.cn/photo/ChajnantorPlateau_ZH-CN12301284682?force=download,地球,2016-06-28,在智利与玻利维亚边界的雷勘克博火山 (© ESO/B. Tafreshi/REX/Shutterstock)
https://bing.ioliu.cn/photo/CallunaVulgaris_ZH-CN11090416298?force=download,地球,2016-06-27,荷兰，帚石楠花海 (© Bendiks Westerink/Minden Pictures)
https://bing.ioliu.cn/photo/Ankarokaroka_ZH-CN11142232223?force=download,"马达加斯加, 安卡拉凡兹卡国家公园",2016-06-26,马达加斯加，安卡拉凡兹卡国家公园，Ankarokaroka canyon (© Bernard Castelein/Minden Pictures)
https://bing.ioliu.cn/photo/TakachihoGorge_ZH-CN10050763703?force=download,"日本, 高千穗町",2016-06-25,日本，九州，高千穗町 (© Shayne Hill Xtreme Visuals/Getty Images)
https://bing.ioliu.cn/photo/MesquiteFlatDunes_ZH-CN7882451661?force=download,"美国, 死亡谷国家公园",2016-06-24,美国，加利福尼亚州，死亡谷国家公园的大沙丘 (© Don White/SuperStock/Alamy)
https://bing.ioliu.cn/photo/MateraItaly_ZH-CN9251776262?force=download,"意大利, 马泰拉",2016-06-23,意大利，马泰拉 (© Cavan Images/Offset)
https://bing.ioliu.cn/photo/Kobbvatnet_ZH-CN9386702650?force=download,"挪威, 瑟福尔",2016-06-22,挪威，瑟福尔，Kobbvatnet Lake (© Martin Heck/Nimia)
https://bing.ioliu.cn/photo/SunTunnels_ZH-CN6830170234?force=download,"美国, 犹他州",2016-06-21,今日夏至美国犹他州，艺术家南希·霍尔特在卢辛镇附近的装置艺术太阳隧道 (© Lindsay Daniels/Tandem Stills +Motion)
https://bing.ioliu.cn/photo/SAGiraffe_ZH-CN9361468907?force=download,地球,2016-06-20,南非，长颈鹿 (© Lilly Husbands/Offset)
https://bing.ioliu.cn/photo/MarmosetDad_ZH-CN13409579692?force=download,地球,2016-06-19,巴西，亚马逊雨林，一只黄肢狨和它的孩子 (© Nick Gordon/Minden Pictures)
https://bing.ioliu.cn/photo/CarolineAtoll_ZH-CN13285093461?force=download,地球,2016-06-18,基里巴斯，加罗林环礁 (© Brian J. Skerry/Getty Images)
https://bing.ioliu.cn/photo/CanyonlandsNP_ZH-CN12598047863?force=download,"美国, 犹他州",2016-06-17,美国犹他州，峡谷地国家公园，在White Rim Road上眺望远方的天际线 (© Alexander Messenger/Tandem Stills + Motion)
https://bing.ioliu.cn/photo/PerceRock_ZH-CN12739516630?force=download,"加拿大, 魁北克",2016-06-16,加斯佩半岛的皮尔斯巨石，魁北克，加拿大 (© Don Johnston/age fotostock)
https://bing.ioliu.cn/photo/OrienteStation_ZH-CN8775637045?force=download,"葡萄牙, 里斯本",2016-06-15,里斯本东方火车站，葡萄牙 (© Stefan Kiefer/Superstock)
https://bing.ioliu.cn/photo/BomboHeadland_ZH-CN9339065341?force=download,"澳大利亚, 凯马",2016-06-14,凯马Bombo Headland，新南威尔士州，澳大利亚 (© Attakorn Bk/Getty Images)
https://bing.ioliu.cn/photo/DulangIsland_ZH-CN7669462147?force=download,"马来西亚, 仙本那",2016-06-13,仙本那群岛公园，马来西亚 (© timefocusfilms/Nimia)
https://bing.ioliu.cn/photo/MtDurmitorIceCave_ZH-CN11432825802?force=download,地球,2016-06-12,杜米托尔一处洞穴里的冰柱，黑山 (© Marko Radovanovic/Aurora Photos)
https://bing.ioliu.cn/photo/MehrangarhFort_ZH-CN10601634968?force=download,"印度, 焦特布尔",2016-06-11,梅兰加尔古堡的外观，焦特布尔，印度 (© Lucas Vallecillos/age fotostock)
https://bing.ioliu.cn/photo/BlackCanyonOTGunnison_ZH-CN9471134282?force=download,地球,2016-06-10,甘尼森黑峡谷国家公园里的郊狼，美国科罗拉多州 (© Jeff Diener/Aurora Photos)
https://bing.ioliu.cn/photo/DragonboatRace_ZH-CN12096105830?force=download,地球,2016-06-09,端午节龙舟竞赛特写 (© EasyBuy4u/Getty Images)
https://bing.ioliu.cn/photo/AntarcticaWhaleTale_ZH-CN8744692760?force=download,地球,2016-06-08,成年座头鲸，西尔瓦小海湾，南极洲 (© Robert Harding World Imagery/Offset)
https://bing.ioliu.cn/photo/HobaMeteorite_ZH-CN11830101057?force=download,"纳米比亚, 赫鲁特方丹",2016-06-07,赫鲁特方丹附近的霍巴陨石，纳米比亚 (© Maciej Tomkow/Nimia)
https://bing.ioliu.cn/photo/PointeduHoc_ZH-CN11859984732?force=download,"法国, 卡尔瓦多斯省",2016-06-06,奥克角，贝桑地区克里屈埃维尔，法国 (© Francis Cormon/Getty Images)
https://bing.ioliu.cn/photo/MuseumLudwig_ZH-CN10409675972?force=download,"德国, 科隆",2016-06-05,城堡和路德维希博物馆，科隆，北莱茵威斯特伐利亚，德国 (© Heinz Wohner/Getty Images)
https://bing.ioliu.cn/photo/MacrocystisPyrifera_ZH-CN11161093267?force=download,"美国, 加利福尼亚州",2016-06-04,"圣克利门蒂岛附近的巨型海藻森林，美国加利福尼亚州 (© Richard Hermann/Visuals Unlimited, Inc.)"
https://bing.ioliu.cn/photo/YellowstoneForest_ZH-CN8610351993?force=download,"美国, 怀俄明州",2016-06-03,黄石国家公园内一场森林火灾后的景象，美国怀俄明州 (© Stephanie Coffman/Tandem Motion + Stills)
https://bing.ioliu.cn/photo/CornwallCoast_ZH-CN6959932566?force=download,"英国, 康沃尔",2016-06-02,英国的康沃尔海岸 (© Allan Baxter/Getty Images)
https://bing.ioliu.cn/photo/PupilsPerforming_ZH-CN12566659717?force=download,"中国, 沈阳",2016-06-01,六一儿童节中国沈阳，蒲河小学的学生在排练皮影戏 (© epa european pressphoto agency b.v./Alamy Stock Photo)
https://bing.ioliu.cn/photo/ToSuaOceanTrench_ZH-CN12994567053?force=download,地球,2016-05-31,洛托法加的苏阿海沟，乌波卢岛，萨摩亚 (© Danita Delimont/Offset)
https://bing.ioliu.cn/photo/HalligNorderoog_ZH-CN12356376064?force=download,"德国, 石勒苏益格-荷尔斯泰因",2016-05-30,瓦登海域的北弗里西亚群岛中，Norderoog岛的鸟瞰图，石勒苏益格－荷尔斯泰因州，德国 (© Holger Weitzel/imageBROKER/Alamy)
https://bing.ioliu.cn/photo/MarrakechSilk_ZH-CN10945402567?force=download,"摩洛哥, 马拉喀什",2016-05-29,印染后被挂起来的丝绸， 马拉喀什，摩洛哥 (© David Noton Photography/Alamy)
https://bing.ioliu.cn/photo/DesertViewWatchtower_ZH-CN12476715071?force=download,"美国, 亚利桑那州",2016-05-28,沙漠瞭望塔的壁画，大峡谷国家公园，亚利桑那州 (© Richard Nowitz/National Geographic Creative/Alamy)
https://bing.ioliu.cn/photo/NamibDesertOcean_ZH-CN6699617236?force=download,"纳米比亚, 埃龙戈区",2016-05-27,非洲大西洋海湾的纳米布沙漠 (© Robert Harding World Imagery/Offset)
https://bing.ioliu.cn/photo/SkunkKit_ZH-CN10809503929?force=download,地球,2016-05-26,条纹臭鼬正在闻一朵小野花 (© Tim Fitzharris/Minden Pictures)
https://bing.ioliu.cn/photo/ShastaVideo_ZH-CN10595902413?force=download,"美国, 加利福尼亚",2016-05-25,锡斯基尤湖面上沙斯塔雪山的倒影， 加利福尼亚州北部 (© Danita Delimont/Alamy)
https://bing.ioliu.cn/photo/ShanghaiElevatedWalkway_ZH-CN8623422930?force=download,"中国, 上海",2016-05-24,上海市陆家嘴区一个过街天桥 (© Mark Harris/Getty Images)
https://bing.ioliu.cn/photo/CanaryIslandsTurtle_ZH-CN8309161098?force=download,地球,2016-05-23,一只正在晒背的绿海龟 (© Sergi Garcia Fernandez/Minden Pictures)
https://bing.ioliu.cn/photo/Burano_ZH-CN11357493539?force=download,"意大利, 威尼斯",2016-05-22,威尼斯泻湖的彩色岛，意大利 (© Digitaler Lumpensammler/Getty Images)
https://bing.ioliu.cn/photo/CongareeNP_ZH-CN12532251019?force=download,"美国, 南卡罗来纳州",2016-05-21,坎格瑞沼泽国家公园盛开的美洲千里光，南卡罗来纳州，美国 (© Jeff Lepore/Alamy)
https://bing.ioliu.cn/photo/Paraglider_ZH-CN9008416506?force=download,"瑞士, 图恩",2016-05-20,图恩湖上空的滑翔运动员，瑞士 (© Uli Wiesmeier/Getty Images)
https://bing.ioliu.cn/photo/TidalArt_ZH-CN8635017737?force=download,"荷兰, 德里默伦",2016-05-19,在De Biesbosch国家公园，土地艺术家Paul de Kort的装置艺术作品，荷兰 (© Frans Lemmens/Alamy)
https://bing.ioliu.cn/photo/BiosphereMuseum_ZH-CN5219749260?force=download,"加拿大, 蒙特利尔",2016-05-18,生物圈博物馆，蒙特利尔，加拿大 (© Guenther Schwermer/REX/Shutterstock)
https://bing.ioliu.cn/photo/IceCaveOR_ZH-CN10851720546?force=download,"美国, 俄勒冈州",2016-05-17,三姐妹火山冰洞的内部，俄勒冈州 (© Marc Adamus/Aurora Photos)
https://bing.ioliu.cn/photo/PuttyBeach_ZH-CN8972640560?force=download,"澳大利亚, 新南威尔士州",2016-05-16,PuttyBeach，新南威尔士州，澳大利亚 (© Steve Daggar Photography/Moment/Getty Images)
https://bing.ioliu.cn/photo/RockyMtFox_ZH-CN11501547462?force=download,地球,2016-05-15,喀斯喀特山脉附近，落基山山脚下一对嬉闹的狐狸，蒙大拿州 (© Jason Savage/Tandem Stills + Motion)
